Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
27637,LU0238205289,1/1/2024,1/4/2024,215,124,YES
36671,LU0238204472,1/1/2024,1/4/2024,215,124,YES
36672,,1/1/2024,Date not found in the paragraph,215,,YES
33830,LU0238203821,1/1/2024,1/4/2024,215,124,YES
13199,LU0048575426,1/8/2023,1/4/2024,368,124,YES
45351,LU1046421449,1/8/2023,1/4/2024,368,124,YES
20475,LU0052588471,1/8/2023,1/4/2024,368,124,YES
33831,,1/8/2023,Date not found in the paragraph,368,,YES
13200,LU0088814487,1/8/2023,1/4/2024,368,124,YES
36669,LU0168050333,1/8/2023,1/4/2024,368,124,YES
8345,LU0048579097,1/8/2023,1/4/2024,368,124,YES
36144,LU0064964074,1/8/2023,1/4/2024,368,124,YES
13232,LU0261953490,1/8/2023,1/4/2024,368,124,YES
45071,LU0353647737,1/8/2023,1/4/2024,368,124,YES
45322,LU0997587240,1/8/2023,1/4/2024,368,124,YES
50021,LU1046420805,1/8/2023,1/4/2024,368,124,YES
27640,LU0353647653,1/8/2023,1/4/2024,368,124,YES
45292,LU0857700040,1/8/2023,1/4/2024,368,124,YES
33833,LU0119124781,1/8/2023,1/4/2024,368,124,YES
13202,LU0261959422,1/8/2023,1/4/2024,368,124,YES
45323,LU0997586606,1/8/2023,1/4/2024,368,124,YES
8351,LU0048578792,1/8/2023,1/4/2024,368,124,YES
45136,LU0621411155,1/8/2023,1/4/2024,368,124,YES
17108,LU0168053600,1/8/2023,1/4/2024,368,124,YES
45296,,1/8/2023,Date not found in the paragraph,368,,YES
13203,LU0110060430,1/8/2023,1/4/2024,368,124,YES
33835,LU0251129549,1/8/2023,1/4/2024,368,124,YES
33836,LU0119124278,1/8/2023,1/4/2024,368,124,YES
17109,LU0061175625,1/8/2023,1/4/2024,368,124,YES
13224,LU0048620586,1/8/2023,1/4/2024,368,124,YES
33841,LU0048579410,1/8/2021,31/8/2021,1098,1068,NO
8352,LU0048580004,1/8/2023,1/4/2024,368,124,YES
12159,LU0048582984,1/8/2023,1/4/2024,368,124,YES
17111,LU0114721508,1/1/2024,1/4/2024,215,124,YES
393189,LU1509826696,1/1/2024,1/4/2024,215,124,YES
45725,LU0982800491,1/1/2024,1/4/2024,215,124,YES
25711,LU0772969993,1/1/2024,1/4/2024,215,124,YES
42657,LU0742537680,1/1/2024,1/4/2024,215,124,YES
21003,LU0731783048,1/1/2024,1/4/2024,215,124,YES
17112,LU0114722498,1/8/2023,1/4/2024,368,124,YES
45131,LU0971096721,1/8/2023,1/4/2024,368,124,YES
17113,,1/4/2021,Date not found in the paragraph,1220,,YES
12051,LU0114720955,1/8/2023,1/4/2024,368,124,YES
13206,LU0114722902,1/1/2024,1/4/2024,215,124,YES
13207,LU0353648891,1/8/2023,1/4/2024,368,124,YES
33845,LU0353649279,1/8/2023,1/4/2024,368,124,YES
13208,LU0099575291,1/8/2023,1/6/2024,368,63,YES
45727,LU0905233846,1/8/2023,1/4/2024,368,124,YES
45822,LU0905234497,1/8/2023,1/4/2024,368,124,YES
45774,LU0905234141,1/8/2023,1/4/2024,368,124,YES
45737,LU0905234067,1/8/2023,1/4/2024,368,124,YES
9118,LU0237698757,1/8/2022,31/8/2022,733,703,NO
8353,LU0237698245,1/8/2022,31/8/2022,733,703,NO
33846,,1/8/2022,Date not found in the paragraph,733,,NO
9120,LU0237698914,1/8/2022,31/8/2022,733,703,NO
68516,LU1235294995,1/1/2024,1/4/2024,215,124,YES
8354,LU0099574567,1/1/2024,1/4/2024,215,124,YES
8355,LU0048580855,1/8/2023,1/4/2024,368,124,YES
12158,LU0138981039,1/1/2024,1/4/2024,215,124,YES
13212,LU0048581077,1/8/2023,1/4/2024,368,124,YES
13213,LU0197229882,1/4/2024,1/4/2024,124,124,NO
13214,LU0055114457,1/8/2023,1/4/2024,368,124,YES
17093,LU0048584097,1/1/2024,1/4/2024,215,124,YES
13217,LU0048584766,1/8/2023,1/4/2024,368,124,YES
103414,LU0997587083,1/4/2024,1/4/2024,124,124,NO
755452,LU2788007339,1/4/2024,1/4/2024,124,124,NO
17117,LU0161332480,1/4/2024,1/4/2024,124,124,NO
755453,LU2788007255,1/4/2024,1/4/2024,124,124,NO
8356,LU0048585144,1/8/2023,1/4/2024,368,124,YES
8357,LU0048587603,1/8/2021,31/8/2021,1098,1068,NO
13220,LU0050427557,1/8/2023,1/4/2024,368,124,YES
13221,,1/8/2021,Date not found in the paragraph,1098,,YES
23372,LU0048588080,1/8/2023,1/4/2024,368,124,YES
8358,LU0049112450,1/8/2023,1/4/2024,368,124,YES
13204,LU0080751232,1/1/2024,1/4/2024,215,124,YES
12067,LU0048588163,1/8/2021,31/8/2021,1098,1068,NO
33859,LU0054754816,1/8/2023,1/4/2024,368,124,YES
8346,,1/8/2021,Date not found in the paragraph,1098,,YES
12068,LU0048621477,1/8/2023,1/4/2024,368,124,YES
13226,LU0048622798,1/4/2024,1/4/2024,124,124,NO
366127,LU2231582003,1/4/2024,1/4/2024,124,124,NO
746973,LU2731966094,1/4/2024,1/4/2024,124,124,NO
713158,LU2231581880,1/4/2024,1/4/2024,124,124,NO
17124,LU0168055563,1/4/2024,1/4/2024,124,124,NO
13228,LU0261952922,1/8/2023,1/4/2024,368,124,YES
22242,LU0064963852,1/8/2023,1/4/2024,368,124,YES
36590,LU0453505090,1/4/2023,1/3/2024,489,154,YES
33147,LU0232528306,1/4/2023,1/3/2024,489,154,YES
36589,LU0040709684,1/4/2023,1/3/2024,489,154,YES
16460,LU0040709171,1/4/2023,1/3/2024,489,154,YES
36588,LU0232528561,1/4/2023,1/4/2021,489,1219,YES
45328,LU1008670876,1/4/2023,1/3/2024,489,154,YES
45556,LU0539801802,1/4/2023,1/3/2024,489,154,YES
33149,LU0232529965,1/4/2023,1/3/2024,489,154,YES
33148,LU0095024591,1/4/2023,1/3/2024,489,154,YES
45330,LU1008671098,1/4/2023,1/3/2024,489,154,YES
36593,LU0232530468,1/4/2023,1/3/2024,489,154,YES
36594,LU0173640730,1/4/2023,1/4/2022,489,854,YES
36591,LU0173638916,1/4/2023,1/3/2024,489,154,YES
45557,,1/4/2023,Date not found in the paragraph,489,,YES
36592,LU0095024674,1/4/2023,1/3/2024,489,154,YES
45329,LU1013768186,1/4/2023,1/3/2024,489,154,YES
45830,LU1069347893,1/4/2023,1/3/2024,489,154,YES
36599,LU0417103149,1/4/2023,1/3/2024,489,154,YES
16464,LU0102828612,1/4/2023,1/3/2024,489,154,YES
36600,LU0417103222,1/4/2023,1/3/2024,489,154,YES
36601,,1/4/2023,Date not found in the paragraph,489,,YES
16463,,1/4/2023,Date not found in the paragraph,489,,YES
36602,LU0102828885,1/4/2023,1/4/2022,489,854,YES
36598,,1/4/2023,Date not found in the paragraph,489,,YES
16471,LU0175139822,1/4/2023,1/3/2024,489,154,YES
36615,LU0175140598,1/4/2023,1/3/2024,489,154,YES
45327,LU1008670108,1/3/2024,1/3/2024,154,154,NO
52483,LU1069346069,1/3/2024,1/3/2024,154,154,NO
45272,LU0592507361,1/3/2024,1/3/2024,154,154,NO
45014,LU1008669860,1/3/2024,1/3/2024,154,154,NO
16473,LU0417103495,1/3/2024,1/3/2024,154,154,NO
15203,LU0102830865,1/3/2024,1/3/2024,154,154,NO
46670,LU1069345848,1/3/2024,1/3/2024,154,154,NO
36605,LU0511405911,1/3/2024,1/3/2024,154,154,NO
52486,LU1069345681,1/3/2024,1/3/2024,154,154,NO
36607,LU0095035522,1/3/2024,1/3/2024,154,154,NO
45302,LU0937948932,1/1/2024,1/6/2024,215,63,YES
36673,LU0532245395,1/1/2024,1/6/2024,215,63,YES
13231,LU0132282301,1/1/2024,1/6/2024,215,63,YES
17125,LU0168057262,1/1/2024,1/6/2024,215,63,YES
8359,LU0048621717,1/8/2021,31/8/2021,1098,1068,NO
20480,LU0069449576,1/8/2023,1/4/2024,368,124,YES
45790,IE00B29SXJ89,1/11/2023,1/4/2024,276,124,YES
738399,IE00BVFNXS90,1/4/2023,29/4/2024,490,96,YES
738184,IE00BK6VSP79,1/4/2023,29/4/2024,490,96,YES
60191,IE00BVFNXR83,1/4/2023,1/8/2024,490,2,YES
17210,IE0032578035,1/4/2023,29/4/2024,490,96,YES
45990,IE00B000C709,1/4/2023,29/4/2024,490,96,YES
36675,IE0030700888,1/4/2023,1/4/2024,490,124,YES
36674,LU0109394881,1/4/2023,29/4/2024,490,96,YES
12185,LU0109394709,1/4/2023,29/4/2024,490,96,YES
68518,LU0889565916,1/4/2023,29/4/2024,490,96,YES
17204,LU0093669546,1/4/2023,29/4/2024,490,96,YES
17205,LU0109395268,1/4/2023,29/4/2024,490,96,YES
20741,LU0496367417,1/4/2023,29/4/2024,490,96,YES
25903,LU0498741114,1/4/2023,29/4/2024,490,96,YES
36676,LU0098868697,1/4/2023,21/6/2024,490,43,YES
17220,LU0065014192,1/4/2023,21/6/2024,490,43,YES
17221,LU0098860793,1/4/2024,29/4/2024,124,96,NO
364145,LU1929549753,1/4/2024,29/4/2024,124,96,NO
750986,LU2679920707,1/4/2024,29/4/2024,124,96,NO
630113,LU0976567460,1/4/2024,29/4/2024,124,96,NO
36677,LU0128532388,1/4/2024,1/4/2024,124,124,NO
325216,,1/4/2024,Date not found in the paragraph,124,,NO
572336,LU2404266764,1/4/2024,29/4/2024,124,96,NO
726819,LU2657138074,1/4/2024,29/4/2024,124,96,NO
726820,LU2657138157,1/4/2024,29/4/2024,124,96,NO
36678,LU0231204297,1/4/2023,1/4/2024,490,124,YES
9022,LU0231203729,1/4/2023,29/4/2024,490,96,YES
17238,LU0352132103,1/4/2023,29/4/2024,490,96,YES
17225,LU0352132285,1/4/2023,29/4/2024,490,96,YES
17246,LU0109981828,1/4/2023,29/4/2024,490,96,YES
17241,LU0140363002,1/4/2023,29/4/2024,490,96,YES
9993,LU0109981661,1/4/2023,29/4/2024,490,96,YES
36680,LU0211332134,1/5/2023,29/4/2024,460,96,YES
8960,LU0211331839,1/5/2023,29/4/2024,460,96,YES
36679,LU0098868267,1/4/2023,29/4/2024,490,96,YES
8370,LU0070302665,1/4/2023,29/4/2024,490,96,YES
17226,LU0300736062,1/4/2023,29/4/2024,490,96,YES
17227,LU0300741732,1/4/2023,29/4/2024,490,96,YES
47223,LU1350351067,1/4/2023,29/4/2024,490,96,YES
48634,LU1350351141,1/4/2023,29/4/2024,490,96,YES
48633,LU1350351224,1/4/2023,29/4/2024,490,96,YES
47221,LU1350350846,1/4/2023,29/4/2024,490,96,YES
47225,LU1350351653,1/4/2023,28/4/2023,490,463,NO
48635,LU1350351901,1/4/2023,28/4/2023,490,463,NO
48631,LU1350351810,1/4/2023,28/4/2023,490,463,NO
47227,LU1350351737,1/4/2023,28/4/2023,490,463,NO
48630,LU1350350416,1/4/2023,28/4/2023,490,463,NO
48632,LU1350350507,1/4/2023,28/4/2023,490,463,NO
47229,LU1350350259,1/4/2023,28/4/2023,490,463,NO
47231,LU1350350333,1/4/2023,28/4/2023,490,463,NO
12193,LU0098860363,1/4/2020,1/4/2020,1585,1585,NO
36683,LU0098863896,1/4/2020,1/4/2020,1585,1585,NO
36681,LU0109734730,1/4/2023,29/4/2024,490,96,YES
17257,LU0109392836,1/4/2023,29/4/2024,490,96,YES
17235,LU0231790832,1/5/2011,1/6/2011,4843,4812,YES
17236,LU0116920520,1/5/2011,1/6/2011,4843,4812,YES
17259,LU0052767562,1/4/2024,29/4/2024,124,96,NO
36682,LU0098869075,1/4/2024,1/4/2024,124,124,NO
17260,LU0029872446,1/2/2024,21/6/2024,184,43,YES
25776,LU0098868937,1/2/2024,1/6/2024,184,63,YES
36685,LU0496364315,1/2/2024,21/6/2024,184,43,YES
36684,LU0496364232,1/2/2024,21/6/2024,185,44,YES
8379,LU0109391861,1/4/2023,29/4/2024,491,97,YES
42567,LU0708995401,1/4/2023,29/4/2024,491,97,YES
36393,LU0109391945,1/4/2023,29/4/2024,491,97,YES
35722,LU0260863377,1/5/2023,29/4/2024,461,97,YES
8482,LU0229949994,1/5/2023,29/4/2024,461,97,YES
26836,LU0229950067,1/5/2023,29/4/2024,461,97,YES
36453,LU0543330483,1/4/2023,29/4/2024,491,97,YES
10604,,1/4/2023,Date not found in the paragraph,491,,YES
8371,LU0128522157,1/4/2023,29/4/2024,491,97,YES
8372,LU0229940001,1/4/2023,29/4/2024,491,97,YES
36538,,1/4/2023,Date not found in the paragraph,491,,YES
36414,LU0229945737,1/4/2023,1/4/2024,491,125,YES
36513,LU0543330566,1/4/2023,29/4/2024,491,97,YES
8483,LU0229945570,1/4/2023,29/4/2024,491,97,YES
17197,LU0229946628,1/4/2023,29/4/2024,491,97,YES
12523,LU0052750758,1/4/2023,29/4/2024,491,97,YES
17198,LU0078277505,1/4/2023,29/4/2024,491,97,YES
17199,,1/4/2023,Date not found in the paragraph,491,,YES
35735,LU0608807433,1/4/2023,29/4/2024,491,97,YES
35739,LU0608807946,1/4/2023,29/4/2024,491,97,YES
94247,LU0441901922,1/5/2023,21/6/2024,461,44,YES
73604,LU0889565320,1/5/2023,21/6/2024,461,44,YES
42969,LU0708994347,1/5/2023,21/6/2024,461,44,YES
17200,,1/5/2023,Date not found in the paragraph,461,,YES
8484,LU0029876355,1/5/2023,21/6/2024,461,44,YES
17201,LU0152984307,1/5/2023,21/6/2024,461,44,YES
36540,,1/5/2023,Date not found in the paragraph,461,,YES
29642,LU0098868341,1/4/2023,1/4/2024,491,125,YES
22260,LU0029874905,1/4/2023,29/4/2024,491,97,YES
8376,LU0128522744,1/4/2023,29/4/2024,491,97,YES
17203,LU0300738514,1/4/2023,29/4/2024,491,97,YES
17202,LU0300743431,1/4/2023,29/4/2024,491,97,YES
17207,LU0093666013,1/4/2023,29/4/2024,491,97,YES
161380,LU1863844749,1/4/2023,29/4/2024,491,97,YES
17212,LU0128525689,1/4/2023,29/4/2024,491,97,YES
36536,LU0128531653,1/4/2023,1/4/2024,491,125,YES
24445,LU0052756011,1/4/2023,29/4/2024,491,97,YES
25812,LU0476943880,1/4/2023,29/4/2024,491,97,YES
22262,LU0536402570,1/4/2023,29/4/2024,491,97,YES
36477,,1/4/2023,Date not found in the paragraph,491,,YES
35757,LU0366770310,1/4/2023,29/4/2024,491,97,YES
17215,,1/4/2023,Date not found in the paragraph,491,,YES
36424,LU0476943617,1/4/2023,29/4/2024,491,97,YES
15278,LU0316492692,1/4/2023,29/4/2024,491,97,YES
26817,LU0152981543,1/4/2023,29/4/2024,491,97,YES
8487,LU0252652382,1/4/2023,29/4/2024,491,97,YES
17216,LU0294219869,1/4/2023,29/4/2024,491,97,YES
8485,LU0029873410,1/4/2023,29/4/2024,491,97,YES
24424,LU0211327993,1/4/2023,29/4/2024,491,97,YES
36467,LU0211330435,1/4/2023,29/4/2024,491,97,YES
28591,LU0211328371,1/4/2023,29/4/2024,491,97,YES
36483,LU0098868002,1/4/2023,1/4/2024,491,125,YES
8486,LU0029864427,1/4/2023,29/4/2024,491,97,YES
17217,LU0128525929,1/4/2023,29/4/2024,491,97,YES
17230,,1/4/2023,Date not found in the paragraph,491,,YES
36437,LU0496365809,1/4/2023,29/4/2024,491,97,YES
22263,LU0211326839,1/4/2023,29/4/2024,491,97,YES
12927,LU0211326755,1/4/2023,29/4/2024,491,97,YES
36523,LU0211327134,1/4/2023,1/4/2024,491,125,YES
35748,LU0029874061,1/4/2023,29/4/2024,491,97,YES
21061,LU0536402737,1/8/2023,29/4/2024,369,97,YES
10615,LU0476943963,1/8/2023,29/4/2024,369,97,YES
21278,LU0294221097,1/8/2023,29/4/2024,369,97,YES
12189,LU0260870661,1/8/2023,29/4/2024,369,97,YES
10616,LU0170475312,1/8/2023,29/4/2024,369,97,YES
11610,LU0316493153,1/8/2023,29/4/2024,369,97,YES
35751,LU0366773504,1/8/2023,29/4/2024,369,97,YES
36402,LU0170477284,1/8/2023,29/4/2024,369,97,YES
10607,LU0234926953,1/8/2023,29/4/2024,369,97,YES
45806,LU0858293516,1/11/2023,1/4/2024,277,125,YES
45832,LU0830653209,1/11/2023,1/4/2024,277,125,YES
30502,LU0234573003,1/11/2023,1/4/2024,277,125,YES
36693,LU0616879556,1/11/2023,1/4/2024,277,125,YES
109258,LU1483923071,1/11/2023,1/4/2024,277,125,YES
34015,LU0133266147,1/11/2023,1/4/2024,277,125,YES
45810,,1/11/2023,Date not found in the paragraph,277,,YES
34056,,1/11/2023,Date not found in the paragraph,277,,YES
45831,LU0830672258,1/11/2023,1/4/2024,277,125,YES
34057,,1/11/2023,Date not found in the paragraph,277,,YES
34055,LU0234573771,1/11/2023,1/4/2024,277,125,YES
354626,LU2254254340,1/1/2024,1/4/2024,216,125,YES
354622,LU0786609619,1/1/2024,1/4/2024,216,125,YES
36694,HK0000098233,1/4/2019,10/11/2015,1952,3190,YES
1,,Date not found in the paragraph,Date not found in the paragraph,,,
164908,LU1775947333,1/4/2023,29/4/2024,491,97,YES
34443,LU0367026134,1/4/2023,29/4/2024,491,97,YES
45305,LU0941602780,1/4/2023,29/4/2024,491,97,YES
9228,LU0482498259,1/4/2023,29/4/2024,491,97,YES
45792,LU0955864656,1/4/2023,29/4/2024,491,97,YES
9194,LU0367026217,1/4/2023,29/4/2024,491,97,YES
36509,LU0580551074,1/4/2023,29/4/2024,491,97,YES
9184,LU0334857355,1/4/2023,29/4/2024,491,97,YES
9226,LU0482497442,1/4/2023,29/4/2024,491,97,YES
34444,LU0334857199,1/4/2023,29/4/2024,491,97,YES
127694,LU1762219332,1/4/2023,29/4/2024,491,97,YES
36534,LU0100597474,1/4/2023,29/4/2024,491,97,YES
127544,LU1762219688,1/4/2023,29/4/2024,491,97,YES
17516,,1/4/2023,Date not found in the paragraph,491,,YES
36537,LU0130705550,1/4/2023,29/4/2024,491,97,YES
142442,LU1775951525,1/9/2023,29/4/2024,338,97,YES
164890,LU1775950394,1/9/2023,29/4/2024,338,97,YES
164909,,Date not found in the paragraph,Date not found in the paragraph,,,
164891,,Date not found in the paragraph,Date not found in the paragraph,,,
164911,LU1775948901,1/4/2023,28/4/2023,491,464,NO
164912,LU1775961672,1/7/2023,29/4/2024,400,97,YES
143412,,1/7/2023,Date not found in the paragraph,400,,YES
142675,LU1775961243,1/7/2023,29/4/2024,400,97,YES
36541,LU0130708497,1/7/2020,2/7/2020,1495,1494,NO
34448,LU0028120375,1/7/2020,2/7/2020,1495,1494,NO
36546,LU0100598522,1/7/2020,2/7/2020,1495,1494,NO
34447,LU0275062080,1/3/2019,18/3/2019,1983,1966,NO
17520,LU0275062247,1/3/2019,18/3/2019,1983,1966,NO
164913,LU1775955278,1/7/2023,29/4/2024,400,97,YES
144944,LU1775954206,1/7/2023,29/4/2024,400,97,YES
156324,LU1775955435,1/7/2023,29/4/2024,400,97,YES
144943,LU1775955864,1/7/2023,29/4/2024,400,97,YES
142678,,1/1/2024,Date not found in the paragraph,216,,YES
164914,LU1775952762,1/1/2024,29/4/2024,216,97,YES
36489,LU0123357849,1/4/2023,29/4/2024,491,97,YES
17524,LU0123357419,1/4/2023,29/4/2024,491,97,YES
34450,LU0367024519,1/4/2023,29/4/2024,491,97,YES
17525,LU0119747243,1/2/2016,24/2/2016,3107,3084,NO
17526,LU0102737730,1/4/2023,29/4/2024,491,97,YES
20627,LU0066341099,1/8/2014,20/8/2014,3656,3637,NO
36517,LU0130707333,1/8/2014,20/8/2014,3656,3637,NO
12225,LU0082941435,1/8/2014,21/5/2013,3656,4093,YES
197913,LU1887442140,1/4/2023,29/4/2024,491,97,YES
24083,LU0052864419,1/4/2023,29/4/2024,491,97,YES
36396,LU0130709461,1/4/2023,29/4/2024,491,97,YES
142444,LU1775982595,1/4/2023,29/4/2024,491,97,YES
164915,LU1775951871,1/4/2023,29/4/2024,491,97,YES
164916,LU1775969816,1/4/2023,29/4/2024,491,97,YES
164334,LU1775967950,1/4/2023,29/4/2024,491,97,YES
164333,LU1775968685,1/4/2023,29/4/2024,491,97,YES
164343,LU1775969147,1/4/2023,29/4/2024,491,97,YES
164342,LU1775969659,1/4/2023,29/4/2024,491,97,YES
34458,LU0367025839,1/4/2023,29/4/2024,491,97,YES
27726,LU0243957239,1/4/2023,29/4/2024,491,97,YES
45718,LU1075211430,1/4/2023,29/4/2024,491,97,YES
27727,LU0243957312,1/4/2023,29/4/2024,491,97,YES
36418,,Date not found in the paragraph,Date not found in the paragraph,,,
45383,LU1097691858,1/4/2023,29/4/2024,491,97,YES
17554,LU0028119013,1/4/2023,29/4/2024,491,97,YES
352138,LU2328995738,1/4/2023,29/4/2024,491,97,YES
92873,LU0607515102,1/4/2023,29/4/2024,491,97,YES
34464,LU0607515367,1/4/2023,29/4/2024,491,97,YES
351971,LU1342487268,1/4/2023,29/4/2024,491,97,YES
157351,LU1775979708,1/4/2023,15/7/2024,491,20,YES
22441,LU0267985660,1/4/2023,29/4/2024,491,97,YES
141402,LU1762222989,1/4/2021,8/4/2021,1221,1214,NO
92905,LU0794789627,1/4/2021,8/4/2021,1221,1214,NO
36526,LU0149505678,1/4/2023,28/4/2023,491,464,NO
17560,LU0149503202,1/4/2023,28/4/2023,491,464,NO
17561,LU0028121183,1/4/2023,29/4/2024,491,97,YES
228356,LU2044938392,1/4/2024,30/4/2024,125,96,NO
229785,,1/4/2024,Date not found in the paragraph,125,,NO
93100,,1/4/2024,Date not found in the paragraph,125,,NO
228924,LU2044938129,1/4/2024,30/4/2024,125,96,NO
279328,LU2090071189,1/4/2024,30/4/2024,125,96,NO
93099,LU1128926307,1/4/2024,30/4/2024,125,96,NO
93075,LU1041599405,1/4/2024,30/4/2024,125,96,NO
8414,,1/4/2023,Date not found in the paragraph,491,,YES
45769,HK0000151800,1/4/2024,30/4/2024,125,96,NO
45805,HK0000151834,1/4/2024,30/4/2024,125,96,NO
45827,HK0000151867,1/4/2024,30/4/2024,125,96,NO
45814,HK0000151859,1/4/2024,30/4/2024,125,96,NO
45851,HK0000188026,1/4/2024,30/4/2024,125,96,NO
45777,,1/4/2024,Date not found in the paragraph,125,,NO
45852,HK0000188034,1/4/2024,30/4/2024,125,96,NO
45784,HK0000151842,1/4/2024,30/4/2024,125,96,NO
45815,HK0000151875,1/4/2024,30/4/2024,125,96,NO
21017,HK0000151891,1/4/2024,30/4/2024,125,96,NO
30961,HK0000151818,1/4/2024,30/4/2024,125,96,NO
17735,HK0000038148,1/4/2024,30/4/2024,125,96,NO
17738,HK0000055605,1/4/2019,1/4/2019,1952,1952,NO
17743,HK0000055647,1/7/2023,30/4/2024,400,96,YES
210205,HK0000499746,1/7/2023,30/4/2024,400,96,YES
42803,HK0000102936,1/10/2023,30/4/2024,308,96,YES
17737,HK0000055597,1/10/2023,31/7/2024,308,4,YES
45743,HK0000219854,1/10/2023,30/4/2024,308,96,YES
45801,HK0000132297,1/10/2023,30/4/2024,308,96,YES
45859,HK0000203197,1/10/2023,30/4/2024,308,96,YES
45816,HK0000132305,1/10/2023,30/4/2024,308,96,YES
45746,HK0000132313,1/10/2023,30/4/2024,308,96,YES
45858,HK0000203189,1/10/2023,30/4/2024,308,96,YES
17739,HK0000055613,1/12/2023,30/4/2024,247,96,YES
56935,HK0000302353,1/7/2023,31/7/2024,400,4,YES
17740,,1/7/2023,Date not found in the paragraph,400,,YES
56936,HK0000302346,1/7/2023,31/7/2024,400,4,YES
56934,HK0000302338,1/7/2023,31/7/2024,400,4,YES
17741,,1/4/2023,Date not found in the paragraph,491,,YES
8415,HK0000055639,1/4/2018,1/4/2018,2317,2317,NO
17715,HK0000055829,1/4/2023,30/4/2024,491,96,YES
8426,LU0053666078,1/10/2023,30/4/2024,308,96,YES
45032,LU0969268043,1/1/2024,30/4/2024,216,96,YES
45749,LU0987225645,1/1/2024,30/4/2024,216,96,YES
10631,LU0784639295,1/1/2024,30/4/2024,216,96,YES
34498,LU0210527791,1/1/2024,30/4/2024,216,96,YES
21018,LU0784638990,1/1/2024,30/4/2024,216,96,YES
10630,LU0117844026,1/1/2024,30/4/2024,216,96,YES
45804,LU0969353316,1/1/2024,30/4/2024,216,96,YES
45817,LU0987225561,1/1/2024,30/4/2024,216,96,YES
92947,LU0863149919,1/1/2024,30/4/2024,216,96,YES
45729,LU0987225728,1/1/2024,30/4/2024,216,96,YES
36479,LU0538203018,1/10/2023,30/4/2024,308,96,YES
36604,LU0448068782,1/3/2024,1/3/2024,154,154,NO
46662,LU1069345921,1/3/2024,1/3/2024,154,154,NO
36608,LU0169910741,1/3/2024,1/3/2024,154,154,NO
21095,LU0417103578,1/3/2024,1/3/2024,154,154,NO
36606,LU0448041581,1/3/2024,1/3/2024,154,154,NO
46666,LU1069345764,1/3/2024,1/3/2024,154,154,NO
20962,LU0156897901,1/3/2024,1/3/2024,154,154,NO
45348,LU1035773651,1/8/2023,1/4/2024,367,123,YES
16476,LU0124673897,1/8/2023,1/4/2024,367,123,YES
33159,LU0232465467,1/8/2023,1/4/2024,367,123,YES
36610,LU0232465541,1/8/2023,1/4/2021,367,1219,YES
9907,,1/8/2023,Date not found in the paragraph,367,,YES
36630,LU0102830352,1/4/2023,1/3/2024,489,154,YES
93412,,1/4/2023,Date not found in the paragraph,489,,YES
93414,LU1021288698,1/4/2023,1/3/2024,489,154,YES
93400,LU1021288268,1/4/2023,1/3/2024,489,154,YES
93413,,1/4/2023,Date not found in the paragraph,489,,YES
33163,LU0232527241,1/4/2023,1/3/2024,489,154,YES
16486,LU0102830279,1/4/2023,1/3/2024,489,154,YES
36629,,1/4/2023,Date not found in the paragraph,489,,YES
93416,LU1035781910,1/4/2023,1/3/2024,489,154,YES
93411,LU1021289233,1/4/2023,1/3/2024,489,154,YES
93399,LU1021288854,1/4/2023,1/3/2024,489,154,YES
93415,LU1021289076,1/4/2023,1/3/2024,489,154,YES
16454,LU0079474960,1/8/2023,1/4/2024,367,123,YES
36573,LU0079475777,1/8/2023,1/4/2024,367,123,YES
36572,,1/8/2023,Date not found in the paragraph,367,,YES
33144,,1/8/2023,Date not found in the paragraph,367,,YES
16468,LU0203202063,1/8/2023,1/4/2024,367,123,YES
36613,LU0203203384,1/8/2023,1/4/2024,367,123,YES
36571,LU0511403387,1/8/2023,1/4/2024,367,123,YES
45811,LU0800104860,1/8/2023,1/8/2023,367,367,NO
45692,LU0736556688,1/8/2023,1/8/2023,367,367,NO
45772,LU0800104944,1/8/2023,1/8/2023,367,367,NO
42822,,1/8/2023,Date not found in the paragraph,367,,NO
42941,,1/8/2023,Date not found in the paragraph,367,,NO
45588,LU0736556332,1/8/2023,1/8/2023,367,367,NO
45825,,1/8/2023,Date not found in the paragraph,367,,NO
45589,LU0736556415,1/8/2023,1/8/2023,367,367,NO
42928,LU0800105081,1/8/2023,1/8/2023,367,367,NO
58696,LU0683595382,1/8/2023,1/4/2024,367,123,YES
55861,LU0683595465,1/8/2023,1/4/2024,367,123,YES
17742,LU0051755006,1/10/2023,30/4/2024,308,96,YES
8427,LU0051759099,1/10/2023,30/4/2024,308,96,YES
15718,,1/4/2018,Date not found in the paragraph,2317,,YES
21015,LU0471471150,1/6/2021,30/4/2024,1160,96,YES
42932,LU0727846858,1/6/2021,30/4/2024,1160,96,YES
45633,LU0913883756,1/10/2023,30/4/2024,308,96,YES
68532,LU0862451670,1/10/2023,30/4/2024,308,96,YES
68531,LU1135363577,1/10/2023,30/4/2024,308,96,YES
45601,LU0862451837,1/10/2023,30/4/2024,308,96,YES
17707,LU0083573666,1/4/2023,28/4/2023,491,464,NO
20635,LU0089640097,1/10/2023,30/4/2024,308,96,YES
17709,LU0117904457,1/10/2023,30/4/2024,308,96,YES
45318,LU0987225991,1/10/2023,30/4/2024,308,96,YES
45317,,1/10/2023,Date not found in the paragraph,308,,YES
